geoid,loc_postalcode
8136,73460
8136,73486
8136,73430
8136,73499
8136,73447
8136,73566
8136,73488
8136,74417
8136,73529
8136,73466
5774,33178
5774,33142
5774,33100
5774,33102
5774,33165
5774,33129
5774,33175
5774,33098
5774,33161
5774,33106
5774,33184
5774,33104
5774,33181
9275,94034
9275,94036
3157,31226
3157,38268
3157,31234
3157,31241
3157,38176
3157,31246
3157,31224
3157,31249
3157,31228
8231,75181
8231,75177
8231,75175
8231,75173
8231,75179
8231,75180
7317,66955
7317,66953
8216,76599
8216,76470
8216,77836
8216,76571
8216,76547
8216,76593
8216,76456
8216,77830
8216,76479
8216,76596
8216,76437
8216,76448
8216,76597
8216,77815
8216,76476
8216,76477
8216,76474
8216,77839
8216,76461
8216,76467
8216,76473
8216,77833
5562,45739
5562,45665
5562,45699
5562,45772
5562,45964
5562,45659
5562,45768
5562,45661
5562,45966
5562,45731
5562,44579
5562,45770
5562,45968
5562,44577
5562,45663
5562,44581
5562,46282
5562,45721
5562,46284
5562,44575
5562,46286
5562,45701
5562,45711
9362,93051
9362,93047
9362,93059
9362,93057
9362,93055
9362,93053
3241,31319
3241,30974
3241,30629
3241,30880
3241,30519
3241,30659
3241,30449
3241,30952
3241,30539
3241,30853
3241,30989
3241,30916
3241,31515
3241,31311
3241,31303
3241,30627
3241,31535
3241,30855
3241,30163
3241,30159
3241,30938
3241,30827
3241,31275
3241,30177
3241,30669
3241,30823
3241,30453
3241,30657
3241,30521
3241,30851
3241,30826
3241,30167
3241,30966
3241,30926
3241,30459
3241,30655
3241,30419
3241,30900
3241,30171
3241,30625
3241,30451
3241,30161
3241,31832
3241,30982
3241,30169
3241,30179
3241,30457
3241,30890
3241,30173
3241,30559
3241,30175
3241,30165
10041,66113
10041,66280
10041,66123
10041,66132
10041,66346
10041,66130
10041,66129
10041,66115
10041,66117
10041,66127
10041,66131
10041,66111
10041,66125
10041,66271
10041,66133
10041,66352
10041,66292
10041,66265
10041,66287
10041,66128
10041,66121
10041,66299
10041,66126
10041,66333
8119,71364
8119,71570
8119,71560
8119,73663
8119,71397
8119,70736
8119,71409
8119,71579
8119,73660
8119,71546
8119,71573
8119,71384
8119,71737
8119,71566
8119,73614
8119,73635
8119,73650
8119,71336
8119,71577
8119,73655
8119,71404
8119,73642
8119,71549
8119,71394
8119,70734
8119,73630
8119,73667
8119,71334
8119,71332
8119,71540
8119,71554
8119,71576
8119,71522
5120,42855
5120,42857
5120,42853
5120,42859
5120,42899
8415,72805
8415,72539
8415,72762
8415,72800
8415,72537
8415,72534
8415,72531
8415,72661
8415,72584
8415,72574
8415,72760
8415,72813
8415,72766
8415,72764
8415,72141
8415,72768
8415,72581
8415,72827
8415,72582
8415,88529
8415,72793
8415,72829
8415,72124
8415,72820
8415,72587
8415,72532
8415,72818
8415,72525
8415,72770
8415,72555
5362,50226
5362,50259
5362,50127
5362,50170
5362,50181
5362,50126
5362,50171
5362,50189
5362,50389
5362,50354
5362,50321
5362,50169
5362,50129
7140,56869
7140,56283
7140,55494
7140,56154
7140,55469
7140,55481
7140,56290
7140,55497
7140,56288
7140,55471
7140,56329
7140,55491
7140,55432
7140,55499
7140,55487
7140,55483
7140,56291
7140,56281
7140,55490
7140,55430
7140,56850
5162,41539
5162,41363
5162,41515
5162,41541
5162,41469
5162,41516
5162,41468
5162,41569
5162,40667
5162,41470
5162,40670
5162,41460
5162,41464
5162,41472
5162,41352
5162,40668
5162,41462
5162,41540
5162,41564
5162,41466
5162,41517
7141,56368
7141,56379
7141,65626
7141,65558
7141,65624
7141,56130
7141,56133
7141,56341
7141,56348
7141,56340
7141,65582
7141,65629
7141,56132
7141,56346
7141,56355
7141,56370
7141,56338
7141,56349
7141,65623
7141,56357
7141,56112
8226,69168
8226,69412
8226,69151
8226,69436
8226,68766
8226,68535
8226,68775
8226,69256
8226,74925
8226,74927
8226,69434
8226,74939
8226,69245
8226,74918
8226,69259
8226,74924
8226,69514
8226,69253
8226,68723
8226,69469
8226,68809
8226,68782
8226,69251
8226,69181
8226,69254
8226,74889
8226,68804
8226,69221
8226,69234
8226,74921
8226,68549
8226,69226
8226,69207
8226,74933
8226,68526
8226,69190
8226,69198
8226,69214
8226,74915
8226,74909
8226,69502
8226,74931
8226,74937
8226,69250
8226,68542
8226,74934
8226,68799
8226,69257
8226,69242
8226,68789
8226,69231
7338,67374
7338,67127
7338,67105
7338,67136
7338,67259
7338,67165
7338,67258
7338,67376
7338,67126
7338,67245
7338,67117
7338,67125
7338,67133
7338,67354
7338,67112
7338,67373
7338,67166
7338,67141
7338,67459
7338,67240
7338,67134
5382,53797
5382,53343
5382,53639
5382,53842
5382,51570
5382,53757
5382,53840
5382,53859
5382,53332
5382,53819
5382,53721
5382,53340
5382,53604
5382,53809
5382,53844
5382,53347
5382,53804
5382,53913
5382,53359
5382,53783
6439,65346
6439,65221
6439,65345
6439,65366
6439,65391
6439,65326
6439,65343
6439,65527
6439,65220
6439,65222
6439,65307
6439,65510
6439,65224
6439,65396
6439,65375
6439,65385
6439,65321
6439,65329
6439,65529
6439,65219
6439,65347
6439,65399
6439,65388
6439,65223
6439,65232
5378,51427
5378,51467
5378,51429
5378,51515
5378,51491
5378,51503
5378,42929
5378,51469
5378,51519
5378,42799
5378,51399
9163,83026
9163,83024
3357,27356
3357,27442
3357,27404
3357,27389
3357,27446
3357,27374
3357,27419
3357,27432
3357,27386
3357,27383
3357,27412
8325,78727
8325,78737
8325,78736
8325,72172
8325,78739
8325,78667
8325,78144
8325,78662
8325,78652
8325,78733
8325,78664
8325,78655
8325,78713
8325,78661
8325,78669
8325,78628
8325,78730
8325,77761
8325,77773
8325,72175
8325,78658
16074,7768
16074,7646
16074,7607
16074,7774
16074,7616
16074,7619
16074,7613
16074,7778
16074,7751
16074,7629
16075,7907
16075,7368
16075,7922
16075,7806
16075,7819
16075,7389
16075,7366
16075,7356
16075,7343
16075,7381
16075,7924
16075,7919
16075,7387
16075,7926
16075,7929
15088,6184
15088,6259
15088,6198
15088,6242
15088,6217
15088,6193
15088,6246
15088,6254
15088,6279
15088,6231
15088,6249
15088,6258
15088,6179
15088,6237
15088,6188
15088,6255
16073,98746
16073,98739
16073,7427
16073,7318
16073,7426
16073,7338
16073,7333
16073,7429
16073,7349
16073,7407
16073,7330
16073,98744
16073,98743
16073,7336
16073,7422
10044,66806
10044,66763
10044,66793
10044,66780
10044,66787
10044,66839
10044,66798
10044,66802
10044,66822
10044,66809
10044,66359
10044,66740
10045,66459
10045,66440
10045,66399
10045,66386
10045,66450
10045,66424
3102,38226
3102,38228
3102,38239
3102,38229
15089,6408
15089,39446
15089,6469
15089,39249
15089,6429
15089,6456
15089,6467
15089,6425
15089,6449
15089,6420
15089,6464
15089,39240
15089,39221
15089,39418
15089,39435
15089,39218
15089,39448
15089,39444
15089,39439
15089,39443
15089,6466
15089,39434
6634,34637
6634,34630
6634,34560
6634,34596
6634,34632
6634,34587
6634,34599
6634,34326
6634,34212
6634,34633
6634,34593
6634,34626
6634,34639
6634,34582
6634,34621
6634,36280
6634,34295
6634,34590
6634,34628
6634,34286
6634,34323
6634,34576
6634,34327
6634,34305
6634,34302
6634,34613
8326,78147
8326,78148
8326,78166
8326,78176
8326,78199
8326,78086
8326,78126
8326,78087
8326,78073
8326,78120
8326,78112
8326,78056
8326,78054
8326,78050
8326,78078
8326,78089
8326,78609
8326,78048
8326,78098
8326,78141
8326,78052
8326,78183
8326,78136
9662,97412
9662,97422
9662,97421
13004,19055
13004,19057
13004,19059
13004,19053
13004,19061
8127,74523
8127,74597
8127,74532
8127,74545
8127,74579
8127,74575
8127,74423
8127,74424
8127,74585
8127,74542
8127,74426
8127,74549
8127,74572
8127,74544
8127,74429
8127,74586
8127,74599
8127,74541
8127,74538
8127,74405
8127,74420
8127,74595
8127,74592
8127,74535
8127,74589
8127,74427
8127,74582
8127,74594
8127,74547
5970,57076
5970,57334
5970,57072
5970,57080
5970,57299
5970,57339
5970,57078
5970,57234
5970,57074
5970,57223
5970,57290
5970,57319
5970,57250
5970,57271
5974,59558
5974,59469
5974,59510
5974,59514
5974,59597
5974,59581
5974,59557
5974,59609
5974,59457
5974,59590
5974,59505
5974,59494
5974,59602
5974,59555
5974,58739
5974,59519
5122,42657
5122,42697
5122,42655
5122,42699
5122,42659
5122,42651
5122,42719
10046,66606
10046,66620
10046,66640
10046,66629
10046,66646
10046,66649
10046,66625
9188,82319
9188,82229
9188,82346
9188,82349
9188,82335
9188,82211
9188,82340
9188,82234
9188,82266
9188,82343
9188,82327
9188,82152
9188,82237
9188,82131
5566,48496
5566,48607
5566,48565
5566,48493
5566,48429
5566,49509
5566,49504
5566,48341
5566,48431
5566,48369
5566,48432
5566,48612
5566,48629
5566,48477
5566,49536
5566,49497
5566,49492
5566,49549
5566,48356
5566,49477
5566,48268
5566,48485
5566,49479
5566,48282
5566,49545
5566,48366
8111,70372
8111,70193
8111,70599
8111,70199
8111,70629
8111,70469
8111,70180
8111,70178
8111,70184
8111,70186
8111,70563
8111,70176
8111,70597
8111,70435
8111,70567
8111,70378
8111,70439
8111,70499
8111,70376
8111,70329
8111,70174
8111,70190
8111,70192
8111,70195
8111,70374
8111,70182
8111,70619
8111,70437
8111,70173
8111,70188
8111,70327
8111,70565
8111,70197
8111,70191
5334,52224
5334,52249
5334,52070
5334,52159
5334,52477
5334,52146
5334,52152
5334,52223
5334,52066
5334,52074
5334,52080
5334,52072
5334,52156
5334,52076
5334,52499
5334,52222
5334,52062
5334,52134
5334,52068
5334,52064
16054,98527
16054,98529
7340,66509
7340,66957
7340,66506
7340,66987
7340,76846
7340,66989
7340,66996
7340,67718
7340,66504
7340,67714
7340,66507
7340,67715
7340,66981
7340,76848
7340,66484
7340,66978
7340,66894
7340,66994
7340,66500
7340,76891
7340,66969
7340,66976
7340,66497
7340,67716
7340,66917
7340,66919
7340,66503
7340,66501
7211,54290
7211,54293
7211,54294
7211,54296
7211,54295
8416,72810
8416,72145
8416,72181
8416,72074
8416,72135
8416,72131
8416,72116
8416,72411
8416,72076
8416,72149
8416,72138
8416,72072
8416,72147
8416,72108
8416,72144
8416,72127
8416,72070
3360,29597
3360,29590
3360,29585
3360,29565
3360,29579
3360,29581
3360,29594
3360,29556
3360,29599
3360,29593
3360,29588
3360,29553
3360,29549
3360,29562
3360,29591
3360,29584
3360,29559
3360,29582
3360,29578
3360,29575
3360,29576
3360,29587
3360,29389
3360,29394
3360,29596
3360,29525
3360,29574
3360,29571
8421,89081
8421,89040
8421,89079
8421,89073
8421,89075
5978,59199
5978,59192
5978,58239
5978,44532
5978,59425
5978,58730
5978,59379
5978,59174
5978,59427
5978,44534
5978,59368
5978,44536
5978,59439
16064,99986
16064,99991
16064,99976
16064,99994
16064,99988
16064,99947
16064,99958
16064,99955
16064,99996
16064,99998
3460,49429
3460,49393
3460,49424
3460,49456
3460,49401
3460,49439
3460,49413
3460,49451
3460,49434
5166,41379
5166,47906
5166,47929
5166,41749
5166,41334
5166,41372
5166,41366
5166,41751
5166,47918
5166,47877
5166,41748
6535,36318
6535,36326
6535,36355
6535,36367
6535,36341
6535,36110
6535,36325
6535,35315
6535,36399
6535,35327
6535,36329
6535,36320
6535,36358
6535,63679
6535,36304
6535,36369
6535,35325
6535,35329
14523,8496
14523,8523
14523,8209
14523,8228
14523,8645
14523,8223
14523,8626
14523,8543
14523,8527
14523,8468
14523,8541
14523,8606
14523,8485
14523,8525
14523,8265
14523,8648
14523,8539
14523,8538
14523,7952
14523,8236
14523,8499
14523,8262
14523,8258
14523,8491
14523,8248
14523,8267
14523,8233
14523,7985
14523,8547
14523,8269
14523,8548
14523,8237
14523,8239
14523,8261
13075,17322
13075,17373
13075,17454
13075,17389
13075,17367
13075,17509
13075,17498
13075,17440
13075,17391
13075,17126
13075,17419
13075,17429
13075,17491
13075,17424
13075,17358
13075,17449
13075,17121
13075,17375
13075,17379
13075,17489
13075,17506
13075,17328
13075,17495
13075,17337
13075,17398
13075,17321
13075,17392
13075,17406
13075,17390
13075,17438
13075,17335
13075,17309
13075,17329
13075,17493
13075,17129
13073,18439
13073,18513
13073,18461
13073,18510
13073,18586
13073,18334
13073,18375
13073,18528
13073,18516
13073,18609
13073,18347
13073,18445
13073,18519
13073,18465
13073,18574
13073,18469
13073,18435
13073,18565
13073,18569
13073,18581
13073,18356
13073,18320
13073,18337
13073,18507
13073,18317
13073,18314
13073,18551
13073,18546
13073,18442
13073,18311
13073,18437
13073,18556
13073,18374
7233,56769
7233,54589
7233,54578
7233,56767
7233,54587
7233,54584
7233,54568
7233,54579
7233,54558
7233,54586
7233,54550
7233,54585
7233,54576
7233,54574
7233,53539
7233,54570
7233,54552
5570,48346
5570,48317
5570,59269
5570,48336
5570,59329
5570,59227
5570,59320
5570,48351
5570,48231
5570,48324
5570,59302
5570,59229
5570,48361
16063,99837
16063,36457
16063,99842
16063,99819
16063,99820
16063,36460
16063,99846
16063,36433
16063,36419
16063,36466
16063,36452
16063,36404
16063,36414
16063,99830
16063,36448
16063,99831
16063,36469
16063,99848
16063,36456
16063,99834
16055,99427
16055,99423
16071,99510
16071,99448
16071,99441
16071,99444
16071,99428
16071,99439
16071,99438
6636,37247
6636,37216
6636,37281
6636,37215
6636,37296
6636,37290
6636,37293
6636,37297
6636,36205
6636,37242
6636,37284
6636,37299
6636,37276
6636,37217
6636,37213
6636,37218
6636,37269
6636,37287
6636,37249
6636,37235
5170,46539
5170,47443
5170,46487
5170,47495
5170,47447
5170,46569
5170,46499
5170,46535
5170,46485
5170,47506
5170,47445
5170,46519
5170,46483
5170,46514
5170,47665
5170,46509
5170,46562
5170,46537
5170,47475
3461,26969
3461,27804
3461,26931
3461,26937
3461,27809
3461,26939
3461,26954
3461,26919
3461,26936
3461,26935
7143,56422
7143,56203
7143,56271
7143,56472
7143,56410
7143,56337
7143,57645
7143,56479
7143,56206
7143,56237
7143,56242
7143,56244
7143,56462
7143,56459
7143,56204
7143,57583
7143,56424
7143,56428
7143,56457
7143,57642
7143,56249
7143,57627
7143,57629
7143,57648
7143,56477
7143,56427
7143,56414
7143,56235
7143,57644
7143,57647
7143,56470
7143,56412
6440,35516
6440,61203
6440,63697
6440,61191
6440,63695
6440,61118
6440,63691
6440,61231
6440,61194
6440,63667
6440,35519
6440,61206
6440,61239
6440,61184
6440,63654
6440,63688
6440,63694
6440,61200
6440,35510
6440,61169
6440,63683
6440,61209
6440,63699
6440,63674
6414,65193
6414,65195
6414,65187
6414,55246
6414,65183
6414,65203
6414,65191
6414,65201
6414,65189
6414,65185
6414,65197
6414,65207
6414,65199
6414,65205
3405,26389
3405,26382
3405,26388
3405,26386
3103,38448
3103,38446
3103,38444
3103,38442
7319,67547
7319,67549
7319,67551
9479,95709
9479,95100
9479,95659
9479,95158
9479,95186
9479,95680
9479,95173
9479,95697
9479,95199
9479,95163
9479,95195
9479,95632
9479,95168
9479,95707
9479,95615
9479,95706
5124,42117
5124,42103
5124,42281
5124,42279
5124,42277
5124,42111
5124,42389
5124,42349
5124,42283
5124,42285
5124,42109
5124,42119
5124,42287
5124,42105
5124,42399
5124,42369
5124,42329
5124,42113
5124,42115
5124,42275
5124,42327
5124,42107
9663,97082
9663,97076
9663,97070
9663,97074
9663,97084
9663,97072
9663,97078
8417,72365
8417,72461
8417,72414
8417,72458
8417,72361
8417,72336
8417,72459
8417,72351
8417,72369
8417,72401
8417,72362
8417,72469
8417,72474
8417,72379
8417,72358
8417,72406
8417,72417
8417,72359
8417,72348
8417,72475
8417,72393
8417,72367
8417,72479
8417,72364
8417,72415
8417,72355
14524,8115
14524,8432
14524,8062
14524,8428
14524,8056
14524,8373
14524,8396
14524,8459
14524,8134
14524,8144
14524,8066
14524,9337
14524,8132
14524,8451
14524,9356
14524,8112
14524,8141
14524,8107
14524,8371
14524,8118
14524,8412
14524,9243
14524,8427
14524,8058
14524,8147
14524,8060
14524,8393
14524,9355
14524,9212
14524,8064
14524,8439
14524,9353
